Index,Dataset,Distance Metric,True Changes,Predicted Changes,Run Time,Covering,F1,Accuracy,Batch Size,Threshold,Max_dist_size,new_dist_buffer_size,score_margin
17,energy-random,Jensen Difference,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[6120, 11968, 17952, 23936, 30056, 35904, 42024, 42840, 47872, 53992]",17.52724242,0.967387058,0.952380952,66.4,136,1.041358124,0,408,136
18,energy-random,K Divergence,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[5984, 11968, 24072, 29920, 42024, 54128]",51.30298448,0.69139515,0.823529412,16,136,1.148617248,0,408,136
19,energy-random,KL Divergence,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[6120, 11968, 24072, 29920, 42024, 53992]",49.62576628,0.690987575,0.823529412,16,136,1.109658876,0,408,136
20,energy-random,Kulczynski,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[5984, 11968, 17952, 23936, 30056, 35904, 42024, 48008, 53992]",18.533252,0.988370002,1,-19.55555556,136,1.131081228,0,408,136
21,energy-random,Lorentzian,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[5984, 11968, 17952, 23936, 30056, 35904, 42024, 48008, 53992]",15.69604611,0.988370002,1,-19.55555556,136,1.12670634,0,408,136
22,energy-random,Manhattan,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[5984, 11968, 17952, 23936, 30056, 35904, 42024, 48008, 53992]",16.27419376,0.988370002,1,-19.55555556,136,1.137193756,0,408,136
23,energy-random,Matusita,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[544, 5984, 11968, 17952, 23936, 30056, 30736, 32368, 35904, 42024, 42840, 47872, 53992]",14.75036025,0.923216637,0.833333333,-140.3076923,136,1.006373812,0,408,136
24,energy-random,Max-symmetric Chi-square,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[544, 5984, 11968, 17952, 23936, 30056, 31280, 36040, 41888, 48008, 48824, 53992]",16.35415792,0.944381653,0.869565217,-294,136,1.172223234,0,408,136
25,energy-random,Minkowski (p=2),"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[5984, 11968, 17952, 23936, 30056, 35904, 42024, 47872, 53992]",17.39648652,0.984416637,1,-34.66666667,136,1.060173037,0,408,136
26,energy-random,Motyka,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[5984, 11968, 17952, 24072, 29920]",208.539156,0.592849126,0.75,-20.8,136,1.050441669,0,408,136
27,energy-random,Neyman Chi-square,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[544, 5984, 11968, 17952, 23936, 30056, 31280, 36040, 41888, 48008, 48824, 53992, 57528]",14.08760786,0.903236514,0.833333333,0,136,1.186635097,0,408,136
28,energy-random,Nonintersection,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[5984, 17952, 59976]",552.5045183,0.299278641,0.428571429,1970.666667,136,0.92633412,0,408,136
29,energy-random,Pearson Chi-square,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[6120, 11968, 17952, 23936, 30056, 35904, 42024, 42976, 47872, 53992]",15.75504708,0.965120392,0.952380952,80,136,1.060037274,0,408,136
30,energy-random,Penrose Shape,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[5984, 11968, 17952, 23936, 30056, 35904, 42024, 48008, 53992]",16.50396729,0.988370002,1,-19.55555556,136,1.07372914,0,408,136
31,energy-random,Soergel,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[5984, 11968, 17952, 23936, 30056, 35904, 42024, 48008, 53992]",16.60199261,0.988370002,1,-19.55555556,136,1.127034656,0,408,136
32,energy-random,Squared Chi-square,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[5984, 11968, 17952, 23936, 30056, 35904, 42024, 42840, 47872, 53992]",18.24997735,0.970816637,0.952380952,52.8,136,1.053343833,0,408,136
33,energy-random,Squared -chord,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[544, 5984, 11968, 17952, 23936, 30056, 30736, 32368, 35904, 42024, 42840, 47872, 53992]",15.74995995,0.923216637,0.833333333,-140.3076923,136,1.024743016,0,408,136
34,energy-random,Taneja,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[6120, 6800, 11968, 17952, 18496]",504.5215554,0.382689679,0.5,267.2,136,1.012375429,0,408,136
35,energy-random,Tanimoto,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[5984, 11968, 17952, 23936, 30056, 35904, 42024, 48008, 53992]",17.45444107,0.988370002,1,-19.55555556,136,1.10094243,0,408,136
36,energy-random,Topsoe,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[6120, 11968, 17952, 23936, 30056, 35904, 42024, 42840, 47872, 53992]",18.2094202,0.967387058,0.952380952,66.4,136,1.063434396,0,408,136
37,energy-random,Vicis Symmetric Chi-square,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[408, 816, 1360, 1768, 2584, 2992, 3944, 4760, 5440, 6120, 6528, 7208, 7752, 8160, 8704, 11968, 12648, 13328, 13736, 14688, 15776, 17000, 17952, 18904, 19720, 20264, 20944, 23936, 29920, 30328, 31144, 36176, 36584, 37128, 37808, 38216, 39848, 41888, 48008, 48416, 48824, 49776, 50592, 51000, 53176, 53992]",7.099555254,0.584958333,0.315789474,48.52173913,136,0.785917453,0,408,136
38,energy-random,Vicis-Wave Hedges,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[1360, 5984, 11968, 17952, 23936, 30056, 31280, 36040, 41888, 48008, 48824, 53992]",17.14598823,0.930781653,0.869565217,-226,136,1.086778749,0,408,136
39,energy-random,Wave Hedges,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[5984, 11968, 17952, 23936, 30056, 35904, 42024, 48008, 53992]",16.52085638,0.988370002,1,-19.55555556,136,1.03646746,0,408,136
0,nslkdd-anomaly,Acc (average of Manhattan and Chebyshev),"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[200, 9900, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650, 26700, 26950, 28450]",80.38352442,0.629535973,0.742857143,8.928571429,50,1.05592596,0,200,50
1,nslkdd-anomaly,Additive Symmetric Chi-square Distance,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[200, 8300, 8550, 8950, 9150, 9850, 11450, 11700, 12450, 12750, 17700, 18200, 18400, 18900, 19100, 19300, 20750, 21000, 21200, 21450, 21650, 22000, 22850, 23250, 23450, 29400]",63.27038765,0.499626485,0.382978723,-3.076923077,50,0.99415532,0,200,50
2,nslkdd-anomaly,Bhattacharyya,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[200, 400, 600, 800, 1000, 1200, 1400, 1600, 1800, 2000, 2200, 2400, 2600, 2800, 3000, 3200, 3400, 3600, 3800, 4000, 4200, 4400, 4600, 4800, 5000, 5200, 5400, 5600, 5800, 6000, 6200, 6400, 6600, 6800, 7000, 7200, 7400, 7600, 7800, 8000, 8200, 8400, 8600, 8800, 9000, 9200, 9400, 9600, 9800, 10000, 10200, 10400, 10600, 10800, 11000, 11200, 11400, 11600, 11800, 12000, 12200, 12400, 12600, 12800, 13000, 13200, 13400, 13600, 13800, 14000, 14200, 14400, 14600, 14800, 15000, 15200, 15400, 15600, 15800, 16000, 16200, 16400, 16600, 16800, 17000, 17200, 17400, 17600, 17800, 18000, 18200, 18400, 18600, 18800, 19000, 19200, 19400, 19600, 19800, 20000, 20200, 20400, 20600, 20800, 21000, 21200, 21400, 21600, 21800, 22000, 22200, 22400, 22600, 22800, 23000, 23200, 23400, 23600, 23800, 24000, 24200, 24400, 24600, 24800, 25000, 25200, 25400, 25600, 25800, 26000, 26200, 26400, 26600, 26800, 27000, 27200, 27400, 27600, 27800, 28000, 28200, 28400, 28600, 28800, 29000, 29200, 29400, 29600, 29800, 30000, 30200, 30400, 30600]",0.124969959,0.129451371,0.114942529,56.45751634,50,1.245160857,0,200,50
3,nslkdd-anomaly,Bray-Curtis,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650]",54.73345065,0.60096097,0.823529412,-11.84615385,50,1.14249707,0,200,50
4,nslkdd-anomaly,Canberra,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 5250, 8200, 9150, 9850, 17700, 18200]",207.8266537,0.460114468,0.620689655,-10.375,50,1.035287199,0,200,50
5,nslkdd-anomaly,Chebyshev (Maximum distance),"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[200, 450, 650, 850, 1050, 1250, 1550, 1750, 1950, 2200, 5200, 8200, 8450, 8650, 8900, 9100, 9850, 10150, 10500, 10800, 11000, 11350, 11550, 11750, 11950, 12150, 12350, 12600, 12800, 16050, 16250, 16500, 16700, 16900, 17250, 17500, 17700, 18050, 18250, 18450, 18650, 18850, 19100, 19350, 19550, 19750, 19950, 20150, 20350, 20600, 20800, 21000, 21200, 21400, 21600, 22150, 22600, 22850, 23050, 23250, 23450, 23650, 26650, 26850, 27050, 27400, 27600, 27800, 28050, 28250, 28450, 28750, 28950, 29200, 29400, 29750, 30000, 30200, 30550, 30750]",10.36577225,0.541955573,0.277227723,156.2125,50,0.981147623,0,200,50
6,nslkdd-anomaly,Chebyshev (Minimum distance),"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]",[],2374.532526,0.06797941,0.095238095,NA,50,0.606821167,0,200,50
7,nslkdd-anomaly,Clark,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 5250, 8200, 9150, 9850, 11450, 17250, 17700, 18200]",156.9704354,0.532167272,0.709677419,-9.7,50,1.011926512,0,200,50
8,nslkdd-anomaly,Pearson Correlation,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[200, 8300, 8600, 8850, 9050, 10900, 12700, 17950, 18200, 18500, 18700, 19350, 21950, 22200, 22400, 22750, 23500, 28600, 28850]",101.2015071,0.462011931,0.15,-77,50,0.614184488,0,200,50
9,nslkdd-anomaly,Czekanowski,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[200, 8250, 9150, 9850, 11450, 17250, 17700, 18200, 19400, 19600, 21000, 22850, 23400, 23650, 26750, 26950, 28450]",57.69782329,0.683098494,0.736842105,20.23529412,50,1.036059666,0,200,50
10,nslkdd-anomaly,Divergence,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[250, 2250, 2850, 3150, 5200, 8200, 9150, 9850, 11450, 11750, 17250, 17700, 18200, 18750, 19200, 23450, 23650, 26700, 27050, 28450, 29550]",23.91360068,0.686403556,0.666666667,168.4285714,50,0.999282853,0,200,50
11,nslkdd-anomaly,Euclidean,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[200, 9900, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650]",106.066467,0.489681681,0.6875,-17.45454545,50,1.137174456,0,200,50
12,nslkdd-anomaly,Google,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650, 26700, 28450]",33.66459823,0.74893742,0.888888889,-8.133333333,50,1.193172579,0,200,50
13,nslkdd-anomaly,Gower,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[200, 9900, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650, 26700, 26950, 28450]",87.66701174,0.629535973,0.742857143,8.928571429,50,1.073848282,0,200,50
14,nslkdd-anomaly,Hellinger,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650]",56.01165271,0.60096097,0.823529412,-11.84615385,50,1.119959038,0,200,50
15,nslkdd-anomaly,Jeffreys,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]",[],2027.270362,0.06797941,0.095238095,NA,50,0.726701016,0,200,50
16,nslkdd-anomaly,Jensen-Shannon Divergence,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]",[],2119.574712,0.06797941,0.095238095,NA,50,0.779153387,0,200,50
17,nslkdd-anomaly,Jensen Difference,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]",[],2097.279474,0.06797941,0.095238095,NA,50,1.016193806,0,200,50
18,nslkdd-anomaly,K Divergence,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[200, 9900, 10150, 10600, 11450, 15900, 16100, 17250, 17700, 18200, 19050, 19400, 20700, 22900, 23400, 23650, 26700, 26950, 27450, 28400]",84.67972875,0.605090091,0.585365854,72.45,50,1.036584648,0,200,50
19,nslkdd-anomaly,KL Divergence,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]",[],2227.398665,0.06797941,0.095238095,NA,50,0.569844498,0,200,50
20,nslkdd-anomaly,Kulczynski,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8250, 9150, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650]",55.34195805,0.625894393,0.857142857,-7.928571429,50,1.195870015,0,200,50
21,nslkdd-anomaly,Lorentzian,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[200, 9900, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650, 26700, 28450]",78.7531755,0.63765813,0.764705882,-12.30769231,50,1.082277362,0,200,50
22,nslkdd-anomaly,Manhattan,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[200, 9900, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650, 26700, 26950, 28450]",85.90966272,0.629535973,0.742857143,8.928571429,50,1.059288073,0,200,50
23,nslkdd-anomaly,Matusita,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9850, 17700, 18200, 19400, 21000, 22850, 23400, 23650]",78.3276329,0.528908166,0.75,-12.72727273,50,1.129908501,0,200,50
24,nslkdd-anomaly,Max-symmetric Chi-square,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[8250, 9850, 17700, 18200, 18450, 19400, 21000, 22850, 23400]",109.3092663,0.428321987,0.6,23.66666667,50,1.207563235,0,200,50
25,nslkdd-anomaly,Minkowski (p=2),"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[200, 400, 2050, 2250, 2750, 3100, 3650, 4200, 5200, 8200, 9150, 9850, 11450, 12900, 15900, 16100, 17250, 17700, 18200, 18600, 19400, 19650, 21000, 21250, 21700, 22850, 23400, 23650]",34.1627481,0.710567052,0.734693878,112.3571429,50,0.983055644,0,200,50
26,nslkdd-anomaly,Motyka,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[200, 8250, 9150, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650]",81.42066956,0.551280101,0.764705882,-17.69230769,50,1.017982766,0,200,50
27,nslkdd-anomaly,Neyman Chi-square,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[8250, 9850, 17700, 18200, 18450, 19400, 21000, 22850, 23400]",106.6115768,0.428321987,0.6,23.66666667,50,1.212469743,0,200,50
28,nslkdd-anomaly,Nonintersection,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9900, 11450, 17700, 18200, 21000, 23400, 23650, 28450, 30750]",42.94193172,0.590918203,0.727272727,185.0833333,50,0.962379714,0,200,50
29,nslkdd-anomaly,Pearson Chi-square,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]",[],2149.230523,0.06797941,0.095238095,NA,50,0.517560336,0,200,50
30,nslkdd-anomaly,Penrose Shape,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[200, 9900, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650]",103.5357602,0.489681681,0.6875,-17.45454545,50,1.153606402,0,200,50
31,nslkdd-anomaly,Soergel,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650]",64.13459802,0.60096097,0.823529412,-11.84615385,50,1.105815916,0,200,50
32,nslkdd-anomaly,Squared Chi-square,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[200, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650]",105.6372635,0.489897137,0.6875,-22,50,1.062216115,0,200,50
33,nslkdd-anomaly,Squared -chord,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[200, 400, 2200, 8200, 9150, 9850, 11450, 17250, 17700, 18200, 18450, 19200, 19400, 19600, 21000, 21600, 22850, 23400, 23650]",61.92124701,0.579079511,0.75,32,50,1.016731651,0,200,50
34,nslkdd-anomaly,Taneja,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]",[],1974.04107,0.06797941,0.095238095,NA,50,0.878731739,0,200,50
35,nslkdd-anomaly,Tanimoto,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[200, 8250, 9150, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650]",80.63459229,0.551280101,0.764705882,-17.69230769,50,1.060631666,0,200,50
36,nslkdd-anomaly,Topsoe,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]",[],2427.616,0.06797941,0.095238095,NA,50,0.555925474,0,200,50
37,nslkdd-anomaly,Vicis Symmetric Chi-square,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[300, 8300, 8650, 9200, 9850, 10500, 10700, 11100, 11450, 11750, 11950, 12450, 17700, 18200, 18900, 21000, 22850, 23450, 26850, 27300, 27500, 28450, 28800]",52.69334745,0.573318135,0.454545455,78.39130435,50,1.244070663,0,200,50
38,nslkdd-anomaly,Vicis-Wave Hedges,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[300, 8300, 8500, 9200, 9850, 11450, 11750, 11950, 17250, 17700, 18200, 18900, 21000, 22850, 23450, 28550]",71.45545793,0.582607527,0.540540541,43.0625,50,1.163661403,0,200,50
39,nslkdd-anomaly,Wave Hedges,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 5250, 8200, 9150, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 23400, 23650, 26650, 28450]",23.08867764,0.845327132,0.918918919,-8.125,50,1.015921671,0,200,50
0,nslkdd-closest,Acc (average of Manhattan and Chebyshev),"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9150, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650, 26700, 27550, 28450]",34.17944574,0.745959661,0.894736842,44.47058824,50,1.085002533,0,200,50
1,nslkdd-closest,Additive Symmetric Chi-square Distance,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[850, 1100, 2200, 8200, 8600, 8950, 9150, 9850, 11450, 12000, 12250, 15950, 17200, 17700, 18150, 22850, 23400]",57.39554954,0.530835613,0.578947368,63.82352941,50,1.197782662,0,200,50
2,nslkdd-closest,Bhattacharyya,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[200, 400, 600, 800, 1000, 1200, 1400, 1600, 1800, 2000, 2200, 2400, 2600, 2800, 3000, 3200, 3400, 3600, 3800, 4000, 4200, 4400, 4600, 4800, 5000, 5200, 5400, 5600, 5800, 6000, 6200, 6400, 6600, 6800, 7000, 7200, 7400, 7600, 7800, 8000, 8200, 8400, 8600, 8800, 9000, 9900, 10100, 10300, 10500, 10700, 10900, 11100, 11300, 11500, 11700, 11900, 12100, 12300, 12500, 12700, 12900, 13100, 13300, 13500, 13700, 13900, 14100, 14300, 14500, 14700, 14900, 15100, 15300, 15500, 15700, 15900, 16100, 16300, 16500, 16700, 16900, 17100, 17300, 17500, 17700, 17900, 18100, 18300, 18500, 18700, 18900, 19100, 19300, 21000, 21200, 21400, 21600, 21800, 22000, 22200, 22400, 22600, 22800, 23400, 23600, 30750]",24.94382,0.252690876,0.204724409,4.075471698,50,1.017532543,0,200,50
3,nslkdd-closest,Bray-Curtis,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9150, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650, 26700, 27550, 28450]",34.15664673,0.745959661,0.894736842,44.47058824,50,1.087630133,0,200,50
4,nslkdd-closest,Canberra,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[2250, 5200, 8250, 9150, 9850]",807.8199286,0.360239165,0.461538462,-5.4,50,1.08028379,0,200,50
5,nslkdd-closest,Chebyshev (Maximum distance),"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[200, 400, 600, 800, 1050, 1250, 1450, 1800, 2000, 2200, 5200, 8200, 8400, 8600, 8800, 9000, 9250, 9450, 9650, 9850, 10050, 10250, 10450, 10650, 10850, 11050, 11250, 11450, 11650, 11850, 12100, 12300, 12500, 12700, 12900, 15900, 16100, 16300, 16500, 16750, 16950, 17150, 17650, 17850, 18050, 18250, 18450, 18650, 18850, 19100, 19300, 19500, 19700, 19900, 20100, 20300, 20500, 20700, 20900, 21100, 21300, 21500, 21700, 21900, 22100, 22300, 22500, 22700, 22900, 23100, 23300, 23500, 23700, 23900, 24100, 24300, 24500, 24700, 24900, 25100, 25300, 25500, 25700, 25900, 26100, 26300, 26500, 26700, 26900, 27100, 27300, 27500, 27700, 27900, 28100, 28300, 28500, 28700, 28900, 29100, 29300, 29500, 29700, 29900, 30100, 30300, 30500, 30700]",6.91184473,0.410159851,0.201550388,157.4166667,50,0.735373406,0,200,50
6,nslkdd-closest,Chebyshev (Minimum distance),"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]",[],2255.816715,0.06797941,0.095238095,NA,50,1.038556965,0,200,50
7,nslkdd-closest,Clark,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[250, 2250, 2500, 2950, 3800, 5200, 8250, 9150, 9850, 11450, 11900, 17250, 17700, 18200, 18600]",143.174808,0.495301334,0.555555556,17.26666667,50,1.004453034,0,200,50
8,nslkdd-closest,Pearson Correlation,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[200, 8300, 8550, 8800, 9000, 10100, 11100, 11300, 11500, 11700, 12000, 12250, 12450, 12650, 12850, 16000, 16300, 16600, 16800, 17300, 17900, 18200, 18500, 18700, 18900, 19100, 19350, 21050, 21400, 22250, 22600, 23150, 23350, 23550, 26750, 27250, 27650, 28050, 28500, 28700]",73.26640797,0.556608996,0.196721311,-67.625,50,0.584199654,0,200,50
9,nslkdd-closest,Czekanowski,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9150, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650, 26700, 27550, 28450]",34.77184916,0.745959661,0.894736842,44.47058824,50,1.084716693,0,200,50
